"CODUSU","NRO_HOGAR","COMPONENTE","ANO4","TRIMESTRE","CH04","CH06","NIVEL_ED","PP07H","ESTADO","AGLOMERADO","sexo","informal","edad","educ_grupo"
"TQRMNOQRVHJLLMCDEGIBJ00863168",1,1,2024,3,1,54,6,1,1,12,"Varón",0,54,"Alta"
"TQRMNOQVSHJMLQCDEGPDJ00865110",1,3,2024,3,2,30,5,1,1,19,"Mujer",0,30,"Media"
"TQRMNORRQHLMLPCDEGNFJ00805264",1,2,2024,3,2,32,3,0,1,17,"Mujer",NA,32,"Baja"
"TQRMNOUVWHKLRNCDEIJAH00868021",1,1,2024,3,1,41,6,1,1,33,"Varón",0,41,"Alta"
"TQRMNOTSXHLMLMCDEIJAH00807759",1,3,2024,3,1,21,3,0,1,33,"Varón",NA,21,"Baja"
"TQRMNORWSHJOKSCDEHNHB00862934",1,1,2024,3,1,61,4,0,1,27,"Varón",NA,61,"Media"
"TQRMNOQUPHJMKMCDEHMHF00866784",1,2,2024,3,2,45,6,1,1,26,"Mujer",0,45,"Alta"
"TQRMNORRRHMOKTCDEFMDB00809239",1,2,2024,3,2,51,6,0,1,6,"Mujer",NA,51,"Alta"
"TQRMNOPVQHLMMMCDEFKID00808984",1,2,2024,3,2,53,6,2,1,4,"Mujer",1,53,"Alta"
"TQRMNOTPRHMNKQCDEGJBF00810008",1,2,2024,3,1,36,1,0,1,13,"Varón",NA,36,"Baja"
"TQRMNOQTVHLMKSCDEFMDB00804061",1,1,2024,3,1,28,5,0,1,6,"Varón",NA,28,"Media"
"TQRMNOPRPHJMKQCDEHMHF00865731",1,2,2024,3,2,26,3,2,1,26,"Mujer",1,26,"Baja"
"TQRMNORXWHJMLPCDEIKAH00862027",2,1,2024,3,1,27,5,1,1,34,"Varón",0,27,"Media"
"TQRMNOSUPHJOKOCDEGJBF00861908",1,1,2024,3,1,28,1,2,1,13,"Varón",1,28,"Baja"
"TQRMNOSQQHKMLNCDEGKDB00870024",1,1,2024,3,2,47,4,0,1,14,"Mujer",NA,47,"Media"
"TQUMNOPSWHLOLNCDEGKDB00872468",1,1,2024,3,1,36,4,1,1,14,"Varón",0,36,"Media"
"TQRMNORTQHMMPPCDEIJAH00812784",1,3,2024,3,2,23,5,2,1,33,"Mujer",1,23,"Media"
"TQRMNORSUHJOLPCDEFMDB00865680",1,1,2024,3,1,38,4,1,1,6,"Varón",0,38,"Media"
"TQRMNOPRPHKMLMCDEHMHF00868857",1,2,2024,3,1,33,6,0,1,26,"Varón",NA,33,"Alta"
"TQRMNOQWTHJLKQCDEHLEH00870992",1,2,2024,3,1,53,5,1,1,25,"Varón",0,53,"Media"
"TQRMNOPVSHLNKNCDEHMHF00806275",1,2,2024,3,1,28,5,2,1,26,"Varón",1,28,"Media"
"TQRMNORXWHKKKNCDEIHJF00871556",1,2,2024,3,1,45,4,1,1,31,"Varón",0,45,"Media"
"TQRMNOPVTHKOLOCDEFOCD00872474",1,1,2024,3,2,36,2,2,1,8,"Mujer",1,36,"Baja"
"TQRMNORQVHKKMMCDEIIAD00866951",1,2,2024,3,2,22,4,2,1,32,"Mujer",1,22,"Media"
"TQRMNOSPYHLMKMCDEGJBF00804954",2,2,2024,3,2,39,4,1,1,13,"Mujer",0,39,"Media"
"TQRMNOPVSHLMKQCDEFLID00803922",1,2,2024,3,1,44,4,1,1,5,"Varón",0,44,"Media"
"TQRMNOTQQHJOLQCDEFIAH00867476",1,1,2024,3,2,29,6,1,1,2,"Mujer",0,29,"Alta"
"TQRMNOPSYHMOKPCDEGOIH00810574",1,2,2024,3,1,42,2,0,1,18,"Varón",NA,42,"Baja"
"TQSMNOSRSHJMLQCDEFKID00862204",1,2,2024,3,2,26,6,2,1,4,"Mujer",1,26,"Alta"
"TQRMNOSRQHLOKSCDEGPDJ00805590",1,3,2024,3,2,35,4,1,1,19,"Mujer",0,35,"Media"
"TQRMNOSVYHKOTNCDEIJAH00871285",1,2,2024,3,1,24,4,1,1,33,"Varón",0,24,"Media"
"TQRMNOPRYHMMNLCDEIJAH00812438",1,2,2024,3,2,59,4,1,1,33,"Mujer",0,59,"Media"
"TQUMNOPPSHMOKRCDEGLDF00871292",1,1,2024,3,1,57,3,0,1,15,"Varón",NA,57,"Baja"
"TQRMNOSTTHLKKNCDEHLEH00806131",1,2,2024,3,2,45,4,1,1,25,"Mujer",0,45,"Media"
"TQRMNOPSRHJOLOCDEHNHB00865813",1,1,2024,3,1,31,6,1,1,27,"Varón",0,31,"Alta"
"TQRMNOSQVHMMKSCDEGGFB00867030",1,2,2024,3,1,28,4,0,1,10,"Varón",NA,28,"Media"
"TQRMNORYTHJMKTCDEGJBF00864383",1,1,2024,3,1,39,6,0,1,13,"Varón",NA,39,"Alta"
"TQRMNOPWQHMOKRCDEFNFF00809315",1,1,2024,3,2,50,2,2,1,7,"Mujer",1,50,"Baja"
"TQRMNOPQVHLMLOCDEHMHF00806287",1,1,2024,3,2,55,4,2,1,26,"Mujer",1,55,"Media"
"TQRMNOPPVHJKKPCDEHIBB00864372",1,2,2024,3,2,47,4,1,1,22,"Mujer",0,47,"Media"
"TQRMNOQTQHJOKNCDEHPJB00862215",1,1,2024,3,1,44,1,0,1,29,"Varón",NA,44,"Baja"
"TQRMNOURVHLOKRCDEIHJF00806749",1,1,2024,3,2,46,5,2,1,31,"Mujer",1,46,"Media"
"TQRMNORSXHJKLNCDEIJAH00871491",1,2,2024,3,1,26,5,2,1,33,"Varón",1,26,"Media"
"TQRMNOPSPHMMLNCDEHIBB00810881",1,2,2024,3,1,29,4,0,1,22,"Varón",NA,29,"Media"
"TQRMNOSWUHKOKSCDEGKDB00870395",1,4,2024,3,2,32,4,2,1,14,"Mujer",1,32,"Media"
"TQRMNOQSSHKLSLCDEIJAH00867907",1,2,2024,3,2,61,4,0,1,33,"Mujer",NA,61,"Media"
"TQRMNOWYPHKOLQCDEGIBJ00872115",1,2,2024,3,2,50,3,2,1,12,"Mujer",1,50,"Baja"
"TQRMNOPVSHLNKNCDEHMHF00806275",1,1,2024,3,2,63,6,2,1,26,"Mujer",1,63,"Alta"
"TQRMNORUVHMKTMCDEIJAH00812464",1,3,2024,3,2,36,4,1,1,33,"Mujer",0,36,"Media"
"TQRMNOTPSHMOMOCDEFKID00808845",1,1,2024,3,2,37,1,2,1,4,"Mujer",1,37,"Baja"
"TQRMNOSPXHMOLPCDEFLID00851964",1,2,2024,3,1,39,2,0,1,5,"Varón",NA,39,"Baja"
"TQRMNOPXQHLKMOCDEIIAD00807052",1,1,2024,3,2,44,4,1,1,32,"Mujer",0,44,"Media"
"TQRMNOSRQHJOMLCDEHPJB00863570",1,1,2024,3,1,43,6,1,1,29,"Varón",0,43,"Alta"
"TQRMNOTTXHLOLRCDEFIAH00803292",1,1,2024,3,2,58,4,1,1,2,"Mujer",0,58,"Media"
"TQRMNOUYPHMKLPCDEFJAH00808684",1,1,2024,3,1,28,5,0,1,3,"Varón",NA,28,"Media"
"TQRMNOPVRHLNLPCDEGIBJ00804776",1,1,2024,3,1,48,2,1,1,12,"Varón",0,48,"Baja"
"TQSMNOPVPHJOKPCDEGLDF00865788",1,1,2024,3,2,35,4,1,1,15,"Mujer",0,35,"Media"
"TQRMNOVQUHJLKRCDEFPCH00865762",1,1,2024,3,1,45,5,0,1,9,"Varón",NA,45,"Media"
"TQRMNOTXVHKOTNCDEIJAH00869843",1,1,2024,3,1,38,3,1,1,33,"Varón",0,38,"Baja"
"TQRMNOUYQHLMKTCDEIMBF00808136",1,2,2024,3,1,26,6,1,1,36,"Varón",0,26,"Alta"
"TQRMNOUYUHLOLQCDEGIBJ00804703",1,2,2024,3,1,32,4,2,1,12,"Varón",1,32,"Media"
"TQRMNOQYSHMMKRCDEHJGH00811008",1,3,2024,3,2,40,4,1,1,23,"Mujer",0,40,"Media"
"TQRMNOQQUHKOKSCDEIOAH00871862",1,2,2024,3,2,48,2,2,1,38,"Mujer",1,48,"Baja"
"TQRMNOTWVHJNLUCDEIJAH00865567",1,1,2024,3,1,41,4,0,1,33,"Varón",NA,41,"Media"
"TQRMNORRRHMLLLCDEGPDJ00810658",2,1,2024,3,1,43,3,0,1,19,"Varón",NA,43,"Baja"
"TQRMNOSPVHJNNTCDEIIAD00862151",1,1,2024,3,1,42,6,1,1,32,"Varón",0,42,"Alta"
"TQRMNOSVWHKMKOCDEHJGH00867329",1,3,2024,3,1,36,4,2,1,23,"Varón",1,36,"Media"
"TQRMNOSSUHLOKMCDEIOAH00808253",1,2,2024,3,2,62,6,0,1,38,"Mujer",NA,62,"Alta"
"TQRMNOQVWHMNLNCDEGLDF00810297",1,3,2024,3,1,30,4,1,1,15,"Varón",0,30,"Media"
"TQRMNOPRRHMOKNCDEGIBJ00809824",1,1,2024,3,1,49,2,2,1,12,"Varón",1,49,"Baja"
"TQRMNOPPWHMKKPCDEIJAH00855252",1,1,2024,3,2,50,6,1,1,33,"Mujer",0,50,"Alta"
"TQRMNOQVXHJLLNCDEFOCD00862122",1,2,2024,3,2,49,6,1,1,8,"Mujer",0,49,"Alta"
"TQRMNOPTPHMOKUCDEFOCD00809509",1,2,2024,3,1,48,2,1,1,8,"Varón",0,48,"Baja"
"TQRMNOSUPHLOLOCDEFNFF00804191",1,1,2024,3,1,64,2,0,1,7,"Varón",NA,64,"Baja"
"TQRMNOSSSHJOKQCDEHNHB00866456",1,4,2024,3,1,21,3,2,1,27,"Varón",1,21,"Baja"
"TQRMNOSTRHLLKMCDEFJAH00869834",1,1,2024,3,1,31,4,1,1,3,"Varón",0,31,"Media"
"TQRMNORVVHJLLRCDEIJAH00866190",1,1,2024,3,1,50,5,0,1,33,"Varón",NA,50,"Media"
"TQRMNOTUWHKMKNCDEIKAH00868600",1,2,2024,3,1,37,6,1,1,34,"Varón",0,37,"Alta"
"TQRMNORSYHKOKPCDEFOCD00870483",1,1,2024,3,1,50,3,0,1,8,"Varón",NA,50,"Baja"
"TQSMNOQUVHKLNLCDEIJAH00869054",1,2,2024,3,2,46,1,1,1,33,"Mujer",0,46,"Baja"
"TQRMNOSQTHLNLQCDEIMBF00808080",1,1,2024,3,1,57,3,1,1,36,"Varón",0,57,"Baja"
"TQRMNOPSRHLMKPCDEHLEH00806134",1,2,2024,3,2,38,6,0,1,25,"Mujer",NA,38,"Alta"
"TQRMNOPUTHMMKRCDEGPDJ00810622",1,1,2024,3,2,43,6,1,1,19,"Mujer",0,43,"Alta"
"TQRMNOXUYHLOKQCDEGNFJ00805266",1,1,2024,3,1,50,2,1,1,17,"Varón",0,50,"Baja"
"TQRMNOUQWHMOQRCDEIJAH00812181",1,1,2024,3,1,50,3,1,1,33,"Varón",0,50,"Baja"
"TQRMNOPSWHLMKMCDEOJAH00808406",1,2,2024,3,1,41,4,0,1,93,"Varón",NA,41,"Media"
"TQRMNOTXWHMMKNCDEGNFJ00810408",1,1,2024,3,2,45,6,1,1,17,"Mujer",0,45,"Alta"
"TQRMNOSUPHLLNUCDEIIAD00811960",1,1,2024,3,1,51,6,1,1,32,"Varón",0,51,"Alta"
"TQRMNOQUPHLMMNCDEIIAD00806929",1,2,2024,3,1,28,5,2,1,32,"Varón",1,28,"Media"
"TQRMNOUTPHMOKMCDEHIBB00810791",1,4,2024,3,1,53,4,2,1,22,"Varón",1,53,"Media"
"TQRMNOQQSHKOLPCDEGIBJ00869590",1,2,2024,3,2,50,4,2,1,12,"Mujer",1,50,"Media"
"TQRMNOSTWHJKMSCDEIIAD00866588",1,2,2024,3,1,42,6,0,1,32,"Varón",NA,42,"Alta"
"TQRMNOPQXHMOKRCDEIHJF00811864",1,1,2024,3,2,56,6,0,1,31,"Mujer",NA,56,"Alta"
"TQRMNOSQSHJLKMCDEIKAH00864223",1,1,2024,3,1,53,5,0,1,34,"Varón",NA,53,"Media"
"TQRMNOQQXHKNLNCDEHLEH00871672",1,1,2024,3,1,46,4,1,1,25,"Varón",0,46,"Media"
"TQRMNOPUPHLOLMCDEGPDJ00805569",1,1,2024,3,2,58,4,1,1,19,"Mujer",0,58,"Media"
"TQRMNOTQUHMOLPCDEGIBJ00809857",1,4,2024,3,1,30,4,0,1,12,"Varón",NA,30,"Media"
"TQRMNORRTHKNMOCDEGJBF00867144",1,1,2024,3,2,52,5,1,1,13,"Mujer",0,52,"Media"
"TQRMNOTPTHKOLQCDEHJGH00869798",1,1,2024,3,2,33,3,0,1,23,"Mujer",NA,33,"Baja"
"TQRMNOQTQHMMKPCDEGLDF00810269",1,1,2024,3,2,63,6,1,1,15,"Mujer",0,63,"Alta"
"TQSMNOPXTHKNLUCDEGGFB00867034",1,2,2024,3,1,47,2,2,1,10,"Varón",1,47,"Baja"
"TQRMNOQUUHKMLNCDEIIAD00868256",1,1,2024,3,2,59,6,0,1,32,"Mujer",NA,59,"Alta"
"TQRMNORVUHMMMNCDEFKID00808826",1,3,2024,3,2,24,5,2,1,4,"Mujer",1,24,"Media"
"TQRMNORXTHKOKRCDEGGFB00867253",1,3,2024,3,2,47,4,1,1,10,"Mujer",0,47,"Media"
"TQRMNOPVRHLNLPCDEGIBJ00804776",1,2,2024,3,2,48,2,0,1,12,"Mujer",NA,48,"Baja"
"TQRMNORSXHJKLNCDEIJAH00871491",1,1,2024,3,2,26,6,0,1,33,"Mujer",NA,26,"Alta"
"TQRMNORYQHMMLOCDEGIBJ00809860",1,3,2024,3,2,20,5,2,1,12,"Mujer",1,20,"Media"
"TQRMNOTSQHLLKSCDEHLEH00806122",1,2,2024,3,2,54,6,1,1,25,"Mujer",0,54,"Alta"
"TQRMNOQPUHMOKPCDEGJBF00810002",1,1,2024,3,1,44,3,0,1,13,"Varón",NA,44,"Baja"
"TQRMNORTUHKKLPCDEHMHF00867266",1,2,2024,3,1,33,4,1,1,26,"Varón",0,33,"Media"
"TQRMNOWRWHKLKQCDEHPJB00871571",1,3,2024,3,2,51,6,1,1,29,"Mujer",0,51,"Alta"
"TQRMNOSPPHLMLMCDEIOAH00808278",1,5,2024,3,1,35,3,0,1,38,"Varón",NA,35,"Baja"
"TQRMNOSPYHMOKRCDEIHJF00811887",1,1,2024,3,1,35,6,1,1,31,"Varón",0,35,"Alta"
"TQRMNOQXYHLLLOCDEHJGH00805868",1,1,2024,3,2,47,4,1,1,23,"Mujer",0,47,"Media"
"TQRMNOQRRHKMKOCDEFOCD00868335",1,1,2024,3,1,38,4,1,1,8,"Varón",0,38,"Media"
"TQRMNORTSHKMLMCDEGOIH00869218",1,2,2024,3,2,31,6,0,1,18,"Mujer",NA,31,"Alta"
"TQRMNOQTWHMNKNCDEIHJF00811829",1,1,2024,3,1,61,6,0,1,31,"Varón",NA,61,"Alta"
"TQRMNOSTYHMOKPCDEGIBJ00809806",1,1,2024,3,2,34,3,2,1,12,"Mujer",1,34,"Baja"
"TQRMNORXSHLMLMCDEHJGH00805896",1,2,2024,3,1,47,3,2,1,23,"Varón",1,47,"Baja"
"TQRMNORRSHMKLQCDEIGED00811712",1,1,2024,3,1,49,5,0,1,30,"Varón",NA,49,"Media"
"TQRMNOQRQHLNKQCDEHLEH00806043",1,2,2024,3,2,36,4,1,1,25,"Mujer",0,36,"Media"
"TQRMNOQVXHMOKNCDEGIBJ00809823",1,5,2024,3,1,32,4,1,1,12,"Varón",0,32,"Media"
"TQRMNORQQHMLMNCDEGJBF00809972",1,1,2024,3,2,50,6,1,1,13,"Mujer",0,50,"Alta"
"TQRMNORUUHMOKOCDEIHJF00811872",1,1,2024,3,1,25,4,1,1,31,"Varón",0,25,"Media"
"TQRMNOQSVHMMLQCDEHMHF00854195",1,1,2024,3,1,30,2,2,1,26,"Varón",1,30,"Baja"
"TQRMNOQWWHJMLMCDEFJAH00862004",1,1,2024,3,2,28,5,0,1,3,"Mujer",NA,28,"Media"
"TQRMNOVRTHJOLOCDEGOIH00863377",1,1,2024,3,1,41,3,1,1,18,"Varón",0,41,"Baja"
"TQRMNOUWXHLNLLCDEIIAD00807092",1,1,2024,3,1,41,3,1,1,32,"Varón",0,41,"Baja"
"TQRMNOTRVHKOKMCDEIJAH00872476",1,2,2024,3,2,57,2,0,1,33,"Mujer",NA,57,"Baja"
"TQRMNOWWRHJOKPCDEGIBJ00865744",1,1,2024,3,1,44,5,1,1,12,"Varón",0,44,"Media"
"TQRMNOSTUHLMOOCDEIJAH00812536",1,5,2024,3,2,36,5,2,1,33,"Mujer",1,36,"Media"
"TQRMNORPPHLOLQCDEFOCD00804279",1,2,2024,3,2,48,4,1,1,8,"Mujer",0,48,"Media"
"TQRMNOTVQHJMLNCDEGGFB00863975",1,1,2024,3,2,42,6,1,1,10,"Mujer",0,42,"Alta"
"TQRMNOQYSHJMKUCDEHGHJ00862816",1,1,2024,3,2,58,4,1,1,20,"Mujer",0,58,"Media"
"TQRMNOQPTHKKKUCDEHPJB00870805",1,1,2024,3,2,39,4,2,1,29,"Mujer",1,39,"Media"
"TQRMNOPRSHLNLTCDEHJGH00805987",1,4,2024,3,2,22,3,2,1,23,"Mujer",1,22,"Baja"
"TQRMNOPUVHMMKRCDEIHJF00811876",1,1,2024,3,2,38,4,1,1,31,"Mujer",0,38,"Media"
"TQRMNOSRUHMMKSCDEIJAH00871216",1,1,2024,3,1,25,4,2,1,33,"Varón",1,25,"Media"
"TQRMNORTRHMLPOCDEIJAH00812605",1,2,2024,3,2,50,6,1,1,33,"Mujer",0,50,"Alta"
"TQRMNOQVQHKMLUCDEIKAH00870223",1,2,2024,3,1,45,2,1,1,34,"Varón",0,45,"Baja"
"TQRMNOVWXHMORQCDEIJAH00855142",1,1,2024,3,1,37,4,1,1,33,"Varón",0,37,"Media"
"TQRMNOTSVHKOKSCDEHLEH00871640",1,1,2024,3,1,53,6,1,1,25,"Varón",0,53,"Alta"
"TQRMNORXSHLMLNCDEIGED00806623",1,1,2024,3,2,47,4,0,1,30,"Mujer",NA,47,"Media"
"TQRMNORRRHKOKTCDEFJAH00869728",1,1,2024,3,1,61,4,2,1,3,"Varón",1,61,"Media"
"TQRMNOPYPHKMLPCDEFMDB00872214",1,1,2024,3,2,41,4,1,1,6,"Mujer",0,41,"Media"
"TQRMNOSQXHKOKRCDEGOIH00869217",1,4,2024,3,1,23,3,2,1,18,"Varón",1,23,"Baja"
"TQRMNOSVWHKOTNCDEIJAH00872266",1,2,2024,3,2,46,5,1,1,33,"Mujer",0,46,"Media"
"TQRMNOPRVHMOSTCDEIJAH00812476",1,2,2024,3,2,55,2,1,1,33,"Mujer",0,55,"Baja"
"TQRMNOSVYHKOTNCDEIJAH00871285",1,3,2024,3,1,23,4,1,1,33,"Varón",0,23,"Media"
"TQRMNOSYSHKMKSCDEFPCH00868473",1,1,2024,3,1,35,2,1,1,9,"Varón",0,35,"Baja"
"TQRMNOQTRHLMLPCDEHPJB00867013",1,1,2024,3,2,58,2,1,1,29,"Mujer",0,58,"Baja"
"TQRMNOQPRHMMKPCDEIHJF00811868",1,2,2024,3,2,52,4,1,1,31,"Mujer",0,52,"Media"
"TQRMNORUWHLNKPCDEOHCH00866132",1,1,2024,3,1,46,2,0,1,91,"Varón",NA,46,"Baja"
"TQRMNOQQUHMOKUCDEOHCH00813266",1,3,2024,3,1,29,5,1,1,91,"Varón",0,29,"Media"
"TQRMNOSQYHMNLTCDEHJGH00811000",1,1,2024,3,2,29,4,2,1,23,"Mujer",1,29,"Media"
"TQRMNORVUHKMLRCDEFJAH00867586",1,1,2024,3,1,46,6,1,1,3,"Varón",0,46,"Alta"
"TQRMNORSYHMOLLCDEFOCD00809457",1,2,2024,3,1,33,4,1,1,8,"Varón",0,33,"Media"
"TQRMNOQTPHMMNLCDEIJAH00812230",1,1,2024,3,1,35,5,1,1,33,"Varón",0,35,"Media"
"TQRMNORQPHKMLNCDEGPDJ00872015",1,1,2024,3,2,45,2,1,1,19,"Mujer",0,45,"Baja"
"TQRMNOTRQHMOKSCDEGNFJ00810468",1,1,2024,3,1,64,1,1,1,17,"Varón",0,64,"Baja"
"TQRMNOQXWHJNNRCDEIIAD00862443",1,1,2024,3,1,61,6,2,1,32,"Varón",1,61,"Alta"
"TQRMNOSWYHKKTSCDEIJAH00868821",1,2,2024,3,2,27,6,1,1,33,"Mujer",0,27,"Alta"
"TQRMNOQXTHLNLLCDEHGHJ00805670",1,6,2024,3,1,46,2,0,1,20,"Varón",NA,46,"Baja"
"TQRMNORTUHKMKRCDEGKDB00871290",1,2,2024,3,2,44,4,1,1,14,"Mujer",0,44,"Media"
"TQRMNOPVRHKOKQCDEGOIH00870013",1,3,2024,3,1,21,4,2,1,18,"Varón",1,21,"Media"
"TQRMNOQSYHMOQRCDEIJAH00871324",1,3,2024,3,1,27,3,0,1,33,"Varón",NA,27,"Baja"
"TQRMNOSUYHLMRRCDEIJAH00812399",1,2,2024,3,1,59,4,0,1,33,"Varón",NA,59,"Media"
"TQRMNOSVXHKOKRCDEIHJF00867996",1,1,2024,3,1,41,4,1,1,31,"Varón",0,41,"Media"
"TQRMNORSYHMNLNCDEHGHJ00868290",1,2,2024,3,1,33,4,1,1,20,"Varón",0,33,"Media"
"TQRMNORQQHJLLMCDEGKDB00866867",1,1,2024,3,1,42,6,1,1,14,"Varón",0,42,"Alta"
"TQRMNOSRQHJOMLCDEHPJB00863570",1,2,2024,3,2,43,6,1,1,29,"Mujer",0,43,"Alta"
"TQSMNOQVPHJOKOCDEGJBF00866290",1,2,2024,3,1,32,2,1,1,13,"Varón",0,32,"Baja"
"TQRMNOQTQHMMKUCDEGLDF00868704",1,1,2024,3,2,55,6,1,1,15,"Mujer",0,55,"Alta"
"TQRMNOSPRHKOKSCDEIOAH00871863",1,1,2024,3,1,57,3,2,1,38,"Varón",1,57,"Baja"
"TQRMNORUQHJLMRCDEIIAD00861799",1,2,2024,3,2,37,4,2,1,32,"Mujer",1,37,"Media"
"TQRMNOTQYHKOMTCDEIJAH00866888",1,2,2024,3,2,37,4,2,1,33,"Mujer",1,37,"Media"
"TQRMNORUTHLOLQCDEFJAH00808752",1,1,2024,3,1,32,6,1,1,3,"Varón",0,32,"Alta"
"TQRMNORPSHLMMPCDEGJBF00809941",1,3,2024,3,1,47,4,0,1,13,"Varón",NA,47,"Media"
"TQRMNOPRPHLNKOCDEIHJF00806820",2,1,2024,3,2,37,6,0,1,31,"Mujer",NA,37,"Alta"
"TQRMNOQWXHMMKSCDEHIBB00810819",1,3,2024,3,1,28,6,1,1,22,"Varón",0,28,"Alta"
"TQRMNOSPRHKLKTCDEGPDJ00872013",1,2,2024,3,2,45,6,0,1,19,"Mujer",NA,45,"Alta"
"TQRMNOSPRHMKTUCDEIJAH00812621",1,1,2024,3,1,53,6,0,1,33,"Varón",NA,53,"Alta"
"TQRMNOSPYHJNLTCDEIKAH00865623",1,1,2024,3,2,43,6,1,1,34,"Mujer",0,43,"Alta"
"TQRMNOPSTHKMLMCDEFIAH00872224",1,1,2024,3,2,33,6,1,1,2,"Mujer",0,33,"Alta"
"TQRMNOUQQHKKKMCDEIOAH00870752",1,2,2024,3,2,36,4,0,1,38,"Mujer",NA,36,"Media"
"TQRMNOSVYHKOTNCDEIJAH00871285",1,1,2024,3,2,59,2,2,1,33,"Mujer",1,59,"Baja"
"TQRMNOQSTHKOKPCDEFMDB00872445",1,1,2024,3,1,46,6,1,1,6,"Varón",0,46,"Alta"
"TQRMNOPWPHLKPLCDEIJAH00807585",1,2,2024,3,1,48,6,0,1,33,"Varón",NA,48,"Alta"
"TQRMNOPUVHLOKOCDEGGFB00804635",1,1,2024,3,1,36,6,0,1,10,"Varón",NA,36,"Alta"
"TQRMNOPXYHLNNMCDEIJAH00807649",1,11,2024,3,2,35,3,0,1,33,"Mujer",NA,35,"Baja"
"TQRMNOQVVHMKPUCDEIJAH00812586",1,1,2024,3,1,32,4,0,1,33,"Varón",NA,32,"Media"
"TQRMNOQSYHMMKPCDEGLDF00810204",1,1,2024,3,1,63,4,0,1,15,"Varón",NA,63,"Media"
"TQRMNOQQUHJMKRCDEHJGH00864539",1,1,2024,3,1,41,5,1,1,23,"Varón",0,41,"Media"
"TQRMNORWUHLNLPCDEFNFF00804261",1,1,2024,3,1,44,5,0,1,7,"Varón",NA,44,"Media"
"TQRMNOQXVHJOKOCDEFOCD00868729",1,1,2024,3,2,38,6,1,1,8,"Mujer",0,38,"Alta"
"TQRMNOSTSHLNKTCDEFPCH00804507",1,1,2024,3,1,40,6,0,1,9,"Varón",NA,40,"Alta"
"TQRMNOQQTHJNKUCDEHNHB00865240",1,1,2024,3,2,50,2,2,1,27,"Mujer",1,50,"Baja"
"TQRMNORUTHKOLPCDEFJAH00871877",1,1,2024,3,1,56,2,0,1,3,"Varón",NA,56,"Baja"
"TQRMNOWSYHKOKNCDEGOIH00868506",1,3,2024,3,2,21,3,0,1,18,"Mujer",NA,21,"Baja"
"TQRMNOQRWHKMKTCDEHNHB00871116",1,1,2024,3,2,60,4,1,1,27,"Mujer",0,60,"Media"
"TQRMNOPQUHKNKNCDEIOAH00871912",1,1,2024,3,2,37,4,0,1,38,"Mujer",NA,37,"Media"
"TQRMNOQSRHMLKUCDEGGFB00809608",1,3,2024,3,2,35,4,2,1,10,"Mujer",1,35,"Media"
"TQRMNOTPTHMOQQCDEIJAH00812799",1,3,2024,3,1,42,6,1,1,33,"Varón",0,42,"Alta"
"TQRMNORQXHKMOTCDEIJAH00868951",1,2,2024,3,1,22,3,0,1,33,"Varón",NA,22,"Baja"
"TQRMNORWPHJKKPCDEIOAH00864683",1,2,2024,3,2,34,4,0,1,38,"Mujer",NA,34,"Media"
"TQRMNORTUHKMKRCDEGKDB00871290",1,1,2024,3,1,46,2,1,1,14,"Varón",0,46,"Baja"
"TQRMNOTPSHMNSMCDEIJAH00812437",1,1,2024,3,1,59,2,0,1,33,"Varón",NA,59,"Baja"
"TQRMNOQXRHLMLSCDEHJGH00805944",1,7,2024,3,2,26,6,1,1,23,"Mujer",0,26,"Alta"
"TQRMNOQUPHJNOOCDEIJAH00865510",1,1,2024,3,1,55,2,1,1,33,"Varón",0,55,"Baja"
"TQRMNOQYWHJMKRCDEIOAH00867539",1,1,2024,3,2,31,5,1,1,38,"Mujer",0,31,"Media"
"TQRMNOUUUHJOLNCDEFKID00864054",1,1,2024,3,1,37,5,0,1,4,"Varón",NA,37,"Media"
"TQRMNOSRQHKLKRCDEIHJF00870095",1,1,2024,3,1,49,5,1,1,31,"Varón",0,49,"Media"
"TQRMNOTYVHMOLMCDEFJAH00808699",1,1,2024,3,1,36,2,1,1,3,"Varón",0,36,"Baja"
"TQRMNORXYHJOLPCDEGGFB00863512",1,1,2024,3,2,23,5,1,1,10,"Mujer",0,23,"Media"
"TQRMNORXYHMOKNCDEHMHF00811240",2,1,2024,3,2,38,3,1,1,26,"Mujer",0,38,"Baja"
"TQSMNOPPSHLNLPCDEFNFF00809318",1,2,2024,3,2,42,4,1,1,7,"Mujer",0,42,"Media"
"TQRMNOQSUHJMLNCDEGNFJ00863861",1,3,2024,3,1,31,4,1,1,17,"Varón",0,31,"Media"
"TQRMNORRSHMOKRCDEFNFF00809408",1,2,2024,3,1,27,4,2,1,7,"Varón",1,27,"Media"
"TQRMNOSVSHKKKMCDEIHJF00871523",1,2,2024,3,1,24,4,1,1,31,"Varón",0,24,"Media"
"TQRMNOQWXHKKKNCDEGGFB00869060",1,2,2024,3,2,44,6,0,1,10,"Mujer",NA,44,"Alta"
"TQRMNOSVSHJMKRCDEFNFF00862999",1,1,2024,3,2,25,4,1,1,7,"Mujer",0,25,"Media"
"TQRMNOTVQHKMKNCDEFNFF00872255",1,1,2024,3,1,57,3,0,1,7,"Varón",NA,57,"Baja"
"TQRMNOPYRHKMLPCDEFMDB00870515",1,4,2024,3,2,25,5,2,1,6,"Mujer",1,25,"Media"
