"CODUSU","NRO_HOGAR","COMPONENTE","ANO4","TRIMESTRE","CH04","CH06","NIVEL_ED","PP07H","ESTADO","AGLOMERADO","sexo","informal","edad","educ_grupo"
"TQRMNOSSSHJOKQCDEHNHB00866456",1,4,2024,3,1,21,3,2,1,27,"Varón",1,21,"Baja"
"TQRMNOSTRHLLKMCDEFJAH00869834",1,1,2024,3,1,31,4,1,1,3,"Varón",0,31,"Media"
"TQRMNOTUWHKMKNCDEIKAH00868600",1,2,2024,3,1,37,6,1,1,34,"Varón",0,37,"Alta"
"TQSMNOQUVHKLNLCDEIJAH00869054",1,2,2024,3,2,46,1,1,1,33,"Mujer",0,46,"Baja"
"TQRMNOSQTHLNLQCDEIMBF00808080",1,1,2024,3,1,57,3,1,1,36,"Varón",0,57,"Baja"
"TQRMNOPUTHMMKRCDEGPDJ00810622",1,1,2024,3,2,43,6,1,1,19,"Mujer",0,43,"Alta"
"TQRMNOXUYHLOKQCDEGNFJ00805266",1,1,2024,3,1,50,2,1,1,17,"Varón",0,50,"Baja"
"TQRMNOUQWHMOQRCDEIJAH00812181",1,1,2024,3,1,50,3,1,1,33,"Varón",0,50,"Baja"
"TQRMNOTXWHMMKNCDEGNFJ00810408",1,1,2024,3,2,45,6,1,1,17,"Mujer",0,45,"Alta"
"TQRMNOSUPHLLNUCDEIIAD00811960",1,1,2024,3,1,51,6,1,1,32,"Varón",0,51,"Alta"
"TQRMNOQUPHLMMNCDEIIAD00806929",1,2,2024,3,1,28,5,2,1,32,"Varón",1,28,"Media"
"TQRMNOUTPHMOKMCDEHIBB00810791",1,4,2024,3,1,53,4,2,1,22,"Varón",1,53,"Media"
"TQRMNOQQSHKOLPCDEGIBJ00869590",1,2,2024,3,2,50,4,2,1,12,"Mujer",1,50,"Media"
"TQRMNOQQXHKNLNCDEHLEH00871672",1,1,2024,3,1,46,4,1,1,25,"Varón",0,46,"Media"
"TQRMNOPUPHLOLMCDEGPDJ00805569",1,1,2024,3,2,58,4,1,1,19,"Mujer",0,58,"Media"
"TQRMNORRTHKNMOCDEGJBF00867144",1,1,2024,3,2,52,5,1,1,13,"Mujer",0,52,"Media"
"TQRMNOQTQHMMKPCDEGLDF00810269",1,1,2024,3,2,63,6,1,1,15,"Mujer",0,63,"Alta"
"TQSMNOPXTHKNLUCDEGGFB00867034",1,2,2024,3,1,47,2,2,1,10,"Varón",1,47,"Baja"
"TQRMNORVUHMMMNCDEFKID00808826",1,3,2024,3,2,24,5,2,1,4,"Mujer",1,24,"Media"
"TQRMNORXTHKOKRCDEGGFB00867253",1,3,2024,3,2,47,4,1,1,10,"Mujer",0,47,"Media"
"TQRMNORYQHMMLOCDEGIBJ00809860",1,3,2024,3,2,20,5,2,1,12,"Mujer",1,20,"Media"
"TQRMNOTSQHLLKSCDEHLEH00806122",1,2,2024,3,2,54,6,1,1,25,"Mujer",0,54,"Alta"
"TQRMNORTUHKKLPCDEHMHF00867266",1,2,2024,3,1,33,4,1,1,26,"Varón",0,33,"Media"
"TQRMNOWRWHKLKQCDEHPJB00871571",1,3,2024,3,2,51,6,1,1,29,"Mujer",0,51,"Alta"
"TQRMNOSPYHMOKRCDEIHJF00811887",1,1,2024,3,1,35,6,1,1,31,"Varón",0,35,"Alta"
"TQRMNOQXYHLLLOCDEHJGH00805868",1,1,2024,3,2,47,4,1,1,23,"Mujer",0,47,"Media"
"TQRMNOQRRHKMKOCDEFOCD00868335",1,1,2024,3,1,38,4,1,1,8,"Varón",0,38,"Media"
"TQRMNOSTYHMOKPCDEGIBJ00809806",1,1,2024,3,2,34,3,2,1,12,"Mujer",1,34,"Baja"
"TQRMNORXSHLMLMCDEHJGH00805896",1,2,2024,3,1,47,3,2,1,23,"Varón",1,47,"Baja"
"TQRMNOQRQHLNKQCDEHLEH00806043",1,2,2024,3,2,36,4,1,1,25,"Mujer",0,36,"Media"
"TQRMNOQVXHMOKNCDEGIBJ00809823",1,5,2024,3,1,32,4,1,1,12,"Varón",0,32,"Media"
"TQRMNORQQHMLMNCDEGJBF00809972",1,1,2024,3,2,50,6,1,1,13,"Mujer",0,50,"Alta"
"TQRMNORUUHMOKOCDEIHJF00811872",1,1,2024,3,1,25,4,1,1,31,"Varón",0,25,"Media"
"TQRMNOQSVHMMLQCDEHMHF00854195",1,1,2024,3,1,30,2,2,1,26,"Varón",1,30,"Baja"
"TQRMNOVRTHJOLOCDEGOIH00863377",1,1,2024,3,1,41,3,1,1,18,"Varón",0,41,"Baja"
"TQRMNOUWXHLNLLCDEIIAD00807092",1,1,2024,3,1,41,3,1,1,32,"Varón",0,41,"Baja"
"TQRMNOWWRHJOKPCDEGIBJ00865744",1,1,2024,3,1,44,5,1,1,12,"Varón",0,44,"Media"
"TQRMNOSTUHLMOOCDEIJAH00812536",1,5,2024,3,2,36,5,2,1,33,"Mujer",1,36,"Media"
"TQRMNORPPHLOLQCDEFOCD00804279",1,2,2024,3,2,48,4,1,1,8,"Mujer",0,48,"Media"
"TQRMNOTVQHJMLNCDEGGFB00863975",1,1,2024,3,2,42,6,1,1,10,"Mujer",0,42,"Alta"
"TQRMNOQYSHJMKUCDEHGHJ00862816",1,1,2024,3,2,58,4,1,1,20,"Mujer",0,58,"Media"
"TQRMNOQPTHKKKUCDEHPJB00870805",1,1,2024,3,2,39,4,2,1,29,"Mujer",1,39,"Media"
"TQRMNOPRSHLNLTCDEHJGH00805987",1,4,2024,3,2,22,3,2,1,23,"Mujer",1,22,"Baja"
"TQRMNOPUVHMMKRCDEIHJF00811876",1,1,2024,3,2,38,4,1,1,31,"Mujer",0,38,"Media"
"TQRMNOSRUHMMKSCDEIJAH00871216",1,1,2024,3,1,25,4,2,1,33,"Varón",1,25,"Media"
"TQRMNORTRHMLPOCDEIJAH00812605",1,2,2024,3,2,50,6,1,1,33,"Mujer",0,50,"Alta"
"TQRMNOQVQHKMLUCDEIKAH00870223",1,2,2024,3,1,45,2,1,1,34,"Varón",0,45,"Baja"
"TQRMNOVWXHMORQCDEIJAH00855142",1,1,2024,3,1,37,4,1,1,33,"Varón",0,37,"Media"
"TQRMNOTSVHKOKSCDEHLEH00871640",1,1,2024,3,1,53,6,1,1,25,"Varón",0,53,"Alta"
"TQRMNORRRHKOKTCDEFJAH00869728",1,1,2024,3,1,61,4,2,1,3,"Varón",1,61,"Media"
"TQRMNOPYPHKMLPCDEFMDB00872214",1,1,2024,3,2,41,4,1,1,6,"Mujer",0,41,"Media"
"TQRMNOSQXHKOKRCDEGOIH00869217",1,4,2024,3,1,23,3,2,1,18,"Varón",1,23,"Baja"
"TQRMNOSVWHKOTNCDEIJAH00872266",1,2,2024,3,2,46,5,1,1,33,"Mujer",0,46,"Media"
"TQRMNOPRVHMOSTCDEIJAH00812476",1,2,2024,3,2,55,2,1,1,33,"Mujer",0,55,"Baja"
"TQRMNOSVYHKOTNCDEIJAH00871285",1,3,2024,3,1,23,4,1,1,33,"Varón",0,23,"Media"
"TQRMNOSYSHKMKSCDEFPCH00868473",1,1,2024,3,1,35,2,1,1,9,"Varón",0,35,"Baja"
"TQRMNOQTRHLMLPCDEHPJB00867013",1,1,2024,3,2,58,2,1,1,29,"Mujer",0,58,"Baja"
"TQRMNOQPRHMMKPCDEIHJF00811868",1,2,2024,3,2,52,4,1,1,31,"Mujer",0,52,"Media"
"TQRMNOQQUHMOKUCDEOHCH00813266",1,3,2024,3,1,29,5,1,1,91,"Varón",0,29,"Media"
"TQRMNOSQYHMNLTCDEHJGH00811000",1,1,2024,3,2,29,4,2,1,23,"Mujer",1,29,"Media"
"TQRMNORVUHKMLRCDEFJAH00867586",1,1,2024,3,1,46,6,1,1,3,"Varón",0,46,"Alta"
"TQRMNORSYHMOLLCDEFOCD00809457",1,2,2024,3,1,33,4,1,1,8,"Varón",0,33,"Media"
"TQRMNOQTPHMMNLCDEIJAH00812230",1,1,2024,3,1,35,5,1,1,33,"Varón",0,35,"Media"
"TQRMNORQPHKMLNCDEGPDJ00872015",1,1,2024,3,2,45,2,1,1,19,"Mujer",0,45,"Baja"
"TQRMNOTRQHMOKSCDEGNFJ00810468",1,1,2024,3,1,64,1,1,1,17,"Varón",0,64,"Baja"
"TQRMNOQXWHJNNRCDEIIAD00862443",1,1,2024,3,1,61,6,2,1,32,"Varón",1,61,"Alta"
"TQRMNOSWYHKKTSCDEIJAH00868821",1,2,2024,3,2,27,6,1,1,33,"Mujer",0,27,"Alta"
"TQRMNORTUHKMKRCDEGKDB00871290",1,2,2024,3,2,44,4,1,1,14,"Mujer",0,44,"Media"
"TQRMNOPVRHKOKQCDEGOIH00870013",1,3,2024,3,1,21,4,2,1,18,"Varón",1,21,"Media"
"TQRMNOSVXHKOKRCDEIHJF00867996",1,1,2024,3,1,41,4,1,1,31,"Varón",0,41,"Media"
"TQRMNORSYHMNLNCDEHGHJ00868290",1,2,2024,3,1,33,4,1,1,20,"Varón",0,33,"Media"
"TQRMNORQQHJLLMCDEGKDB00866867",1,1,2024,3,1,42,6,1,1,14,"Varón",0,42,"Alta"
"TQRMNOSRQHJOMLCDEHPJB00863570",1,2,2024,3,2,43,6,1,1,29,"Mujer",0,43,"Alta"
"TQSMNOQVPHJOKOCDEGJBF00866290",1,2,2024,3,1,32,2,1,1,13,"Varón",0,32,"Baja"
"TQRMNOQTQHMMKUCDEGLDF00868704",1,1,2024,3,2,55,6,1,1,15,"Mujer",0,55,"Alta"
"TQRMNOSPRHKOKSCDEIOAH00871863",1,1,2024,3,1,57,3,2,1,38,"Varón",1,57,"Baja"
"TQRMNORUQHJLMRCDEIIAD00861799",1,2,2024,3,2,37,4,2,1,32,"Mujer",1,37,"Media"
"TQRMNOTQYHKOMTCDEIJAH00866888",1,2,2024,3,2,37,4,2,1,33,"Mujer",1,37,"Media"
"TQRMNORUTHLOLQCDEFJAH00808752",1,1,2024,3,1,32,6,1,1,3,"Varón",0,32,"Alta"
"TQRMNOQWXHMMKSCDEHIBB00810819",1,3,2024,3,1,28,6,1,1,22,"Varón",0,28,"Alta"
"TQRMNOSPYHJNLTCDEIKAH00865623",1,1,2024,3,2,43,6,1,1,34,"Mujer",0,43,"Alta"
"TQRMNOPSTHKMLMCDEFIAH00872224",1,1,2024,3,2,33,6,1,1,2,"Mujer",0,33,"Alta"
"TQRMNOSVYHKOTNCDEIJAH00871285",1,1,2024,3,2,59,2,2,1,33,"Mujer",1,59,"Baja"
"TQRMNOQSTHKOKPCDEFMDB00872445",1,1,2024,3,1,46,6,1,1,6,"Varón",0,46,"Alta"
"TQRMNOQQUHJMKRCDEHJGH00864539",1,1,2024,3,1,41,5,1,1,23,"Varón",0,41,"Media"
"TQRMNOQXVHJOKOCDEFOCD00868729",1,1,2024,3,2,38,6,1,1,8,"Mujer",0,38,"Alta"
"TQRMNOQQTHJNKUCDEHNHB00865240",1,1,2024,3,2,50,2,2,1,27,"Mujer",1,50,"Baja"
"TQRMNOQRWHKMKTCDEHNHB00871116",1,1,2024,3,2,60,4,1,1,27,"Mujer",0,60,"Media"
"TQRMNOQSRHMLKUCDEGGFB00809608",1,3,2024,3,2,35,4,2,1,10,"Mujer",1,35,"Media"
"TQRMNOTPTHMOQQCDEIJAH00812799",1,3,2024,3,1,42,6,1,1,33,"Varón",0,42,"Alta"
"TQRMNORTUHKMKRCDEGKDB00871290",1,1,2024,3,1,46,2,1,1,14,"Varón",0,46,"Baja"
"TQRMNOQXRHLMLSCDEHJGH00805944",1,7,2024,3,2,26,6,1,1,23,"Mujer",0,26,"Alta"
"TQRMNOQUPHJNOOCDEIJAH00865510",1,1,2024,3,1,55,2,1,1,33,"Varón",0,55,"Baja"
"TQRMNOQYWHJMKRCDEIOAH00867539",1,1,2024,3,2,31,5,1,1,38,"Mujer",0,31,"Media"
"TQRMNOSRQHKLKRCDEIHJF00870095",1,1,2024,3,1,49,5,1,1,31,"Varón",0,49,"Media"
"TQRMNOTYVHMOLMCDEFJAH00808699",1,1,2024,3,1,36,2,1,1,3,"Varón",0,36,"Baja"
"TQRMNORXYHJOLPCDEGGFB00863512",1,1,2024,3,2,23,5,1,1,10,"Mujer",0,23,"Media"
"TQRMNORXYHMOKNCDEHMHF00811240",2,1,2024,3,2,38,3,1,1,26,"Mujer",0,38,"Baja"
"TQSMNOPPSHLNLPCDEFNFF00809318",1,2,2024,3,2,42,4,1,1,7,"Mujer",0,42,"Media"
"TQRMNOQSUHJMLNCDEGNFJ00863861",1,3,2024,3,1,31,4,1,1,17,"Varón",0,31,"Media"
"TQRMNORRSHMOKRCDEFNFF00809408",1,2,2024,3,1,27,4,2,1,7,"Varón",1,27,"Media"
"TQRMNOSVSHKKKMCDEIHJF00871523",1,2,2024,3,1,24,4,1,1,31,"Varón",0,24,"Media"
"TQRMNOSVSHJMKRCDEFNFF00862999",1,1,2024,3,2,25,4,1,1,7,"Mujer",0,25,"Media"
"TQRMNOPYRHKMLPCDEFMDB00870515",1,4,2024,3,2,25,5,2,1,6,"Mujer",1,25,"Media"
"TQTMNOQTXHKMLMCDEHMHF00867237",1,1,2024,3,2,30,4,2,1,26,"Mujer",1,30,"Media"
"TQRMNORPYHLMMOCDEGJBF00804821",1,2,2024,3,2,56,6,2,1,13,"Mujer",1,56,"Alta"
"TQRMNOQTQHJMKSCDEGJBF00862297",1,1,2024,3,2,38,6,1,1,13,"Mujer",0,38,"Alta"
"TQRMNORPRHLNMMCDEFIAH00803310",1,2,2024,3,2,26,6,1,1,2,"Mujer",0,26,"Alta"
"TQRMNOQRRHKMKOCDEFOCD00868335",1,4,2024,3,2,59,4,2,1,8,"Mujer",1,59,"Media"
"TQRMNORQPHJLKTCDEIGED00865200",1,1,2024,3,2,59,4,1,1,30,"Mujer",0,59,"Media"
"TQRMNOQQVHLMLLCDEOHCH00808357",1,2,2024,3,1,34,6,2,1,91,"Varón",1,34,"Alta"
"TQRMNOQQSHJNKUCDEHNHB00865239",1,1,2024,3,1,53,1,2,1,27,"Varón",1,53,"Baja"
"TQRMNOPRSHJKLLCDEIIAD00865555",1,1,2024,3,2,53,5,2,1,32,"Mujer",1,53,"Media"
"TQRMNOQVSHKNLMCDEHJGH00870065",1,6,2024,3,1,38,4,1,1,23,"Varón",0,38,"Media"
"TQRMNOPSSHKMLNCDEFNFF00867158",1,1,2024,3,1,55,6,1,1,7,"Varón",0,55,"Alta"
"TQRMNOSPYHLOLSCDEHNHB00806360",2,1,2024,3,1,42,4,2,1,27,"Varón",1,42,"Media"
"TQRMNOQXRHJMKPCDEFIAH00862056",1,2,2024,3,1,38,2,2,1,2,"Varón",1,38,"Baja"
"TQRMNOSYSHJMLNCDEIMBF00866365",1,1,2024,3,2,57,2,2,1,36,"Mujer",1,57,"Baja"
"TQRMNOPWQHLNLNCDEIOAH00808252",1,1,2024,3,1,37,3,1,1,38,"Varón",0,37,"Baja"
"TQRMNOVXYHLOLRCDEFLID00803846",1,1,2024,3,1,50,3,1,1,5,"Varón",0,50,"Baja"
"TQRMNOTRWHLOLNCDEFMDB00809257",1,2,2024,3,2,41,4,1,1,6,"Mujer",0,41,"Media"
"TQRMNOSPXHMNLLCDEHGHJ00810769",1,3,2024,3,1,29,4,1,1,20,"Varón",0,29,"Media"
"TQRMNOPUVHLKKNCDEHJGH00805940",1,1,2024,3,1,50,6,1,1,23,"Varón",0,50,"Alta"
"TQRMNOWXYHKOLQCDEGIBJ00867371",1,1,2024,3,1,37,4,1,1,12,"Varón",0,37,"Media"
"TQRMNOQYVHMMLMCDEGOIH00868156",1,3,2024,3,2,33,4,2,1,18,"Mujer",1,33,"Media"
"TQRMNOPXPHLLKQCDEHNHB00806336",1,1,2024,3,1,61,6,1,1,27,"Varón",0,61,"Alta"
"TQRMNOQQVHLMMLCDEIJAH00807378",1,1,2024,3,2,51,4,2,1,33,"Mujer",1,51,"Media"
"TQRMNOQTXHKOKPCDEGOIH00871500",1,5,2024,3,2,21,3,2,1,18,"Mujer",1,21,"Baja"
"TQRMNOPSRHKMKOCDEHJGH00872277",1,1,2024,3,2,50,4,2,1,23,"Mujer",1,50,"Media"
"TQRMNOQTXHKNKQCDEIHJF00870980",1,1,2024,3,1,48,4,1,1,31,"Varón",0,48,"Media"
"TQRMNOQXUHMOLRCDEIJAH00812534",1,2,2024,3,2,54,2,1,1,33,"Mujer",0,54,"Baja"
"TQTMNORPQHLMSMCDEIJAH00807883",1,1,2024,3,2,36,6,1,1,33,"Mujer",0,36,"Alta"
"TQRMNOSQYHKKKMCDEOJAH00869661",1,2,2024,3,1,34,4,1,1,93,"Varón",0,34,"Media"
"TQRMNORRPHLMKQCDEIOAH00808265",1,2,2024,3,1,29,6,2,1,38,"Varón",1,29,"Alta"
"TQRMNOQPTHLMKRCDEIMBF00808089",1,1,2024,3,1,40,4,1,1,36,"Varón",0,40,"Media"
"TQRMNOPRVHMOSTCDEIJAH00812476",1,6,2024,3,2,23,2,2,1,33,"Mujer",1,23,"Baja"
"TQRMNOSSRHKMLPCDEGJBF00870737",1,4,2024,3,2,25,6,1,1,13,"Mujer",0,25,"Alta"
"TQRMNOQPYHJMKSCDEGLDF00868703",1,1,2024,3,1,36,3,2,1,15,"Varón",1,36,"Baja"
"TQRMNOSXRHMMLMCDEHPJB00854495",1,3,2024,3,1,34,2,1,1,29,"Varón",0,34,"Baja"
"TQRMNORTSHMMOQCDEIJAH00855090",1,1,2024,3,2,61,6,2,1,33,"Mujer",1,61,"Alta"
"TQRMNORUVHMLKNCDEFOCD00869284",1,2,2024,3,1,46,6,1,1,8,"Varón",0,46,"Alta"
"TQRMNOQYXHJOKRCDEFLID00862230",1,1,2024,3,2,53,4,2,1,5,"Mujer",1,53,"Media"
"TQRMNOTSUHMOQOCDEIJAH00869885",1,3,2024,3,2,30,6,2,1,33,"Mujer",1,30,"Alta"
"TQRMNOTTSHLNKNCDEHMHF00806207",1,1,2024,3,2,46,6,1,1,26,"Mujer",0,46,"Alta"
"TQRMNORSRHMOKNCDEHIBB00810858",1,3,2024,3,2,24,5,2,1,22,"Mujer",1,24,"Media"
"TQRMNOQVTHLLLQCDEGOIH00805462",1,7,2024,3,2,49,2,2,1,18,"Mujer",1,49,"Baja"
"TQRMNOSYXHLNKPCDEIOAH00808191",1,3,2024,3,2,43,6,1,1,38,"Mujer",0,43,"Alta"
"TQRMNOPSRHKMKOCDEHJGH00872277",1,3,2024,3,2,22,3,2,1,23,"Mujer",1,22,"Baja"
"TQRMNOQRSHLMKNCDEIKAH00807916",1,2,2024,3,1,19,3,2,1,34,"Varón",1,19,"Baja"
"TQRMNOTVRHKNLTCDEFJAH00871858",1,1,2024,3,1,36,2,1,1,3,"Varón",0,36,"Baja"
"TQRMNOQSWHKMKQCDEFMDB00869752",1,1,2024,3,2,50,6,1,1,6,"Mujer",0,50,"Alta"
"TQRMNORSQHMLLNCDEGPDJ00810711",1,1,2024,3,2,27,6,2,1,19,"Mujer",1,27,"Alta"
"TQRMNOPWXHKNKSCDEGGFB00871012",1,1,2024,3,1,30,3,1,1,10,"Varón",0,30,"Baja"
"TQRMNOTSQHKLKOCDEIHJF00870954",1,1,2024,3,2,47,6,1,1,31,"Mujer",0,47,"Alta"
"TQRMNOSSQHLMMLCDEIJAH00812716",1,1,2024,3,1,42,4,1,1,33,"Varón",0,42,"Media"
"TQRMNORQVHJMKOCDEIJAH00864202",1,1,2024,3,1,35,3,2,1,33,"Varón",1,35,"Baja"
"TQRMNOQQSHJMKSCDEFLID00862231",1,1,2024,3,2,52,6,1,1,5,"Mujer",0,52,"Alta"
"TQRMNOPSRHJOLOCDEHNHB00865813",1,2,2024,3,2,32,4,2,1,27,"Mujer",1,32,"Media"
"TQRMNOQSYHMOQRCDEIJAH00871324",1,1,2024,3,2,49,4,1,1,33,"Mujer",0,49,"Media"
"TQRMNOPURHKMLNCDEHGHJ00872306",1,3,2024,3,2,32,2,2,1,20,"Mujer",1,32,"Baja"
"TQSMNOQTSHLNKSCDEIJAH00807705",1,2,2024,3,1,28,4,2,1,33,"Varón",1,28,"Media"
"TQRMNOPVQHLMMMCDEFKID00808984",1,3,2024,3,1,26,5,1,1,4,"Varón",0,26,"Media"
"TQRMNOSURHLKLMCDEHPJB00806555",1,2,2024,3,2,56,6,1,1,29,"Mujer",0,56,"Alta"
"TQRMNOQXVHJOKOCDEFOCD00868729",1,2,2024,3,1,45,6,1,1,8,"Varón",0,45,"Alta"
"TQRMNOPXPHJMKPCDEOJAH00865552",1,1,2024,3,2,43,4,2,1,93,"Mujer",1,43,"Media"
"TQRMNOSPRHLOKSCDEHPJB00806444",1,4,2024,3,2,33,4,1,1,29,"Mujer",0,33,"Media"
"TQRMNOPSPHMOLLCDEGIBJ00809798",1,1,2024,3,1,42,4,1,1,12,"Varón",0,42,"Media"
"TQRMNORQVHMMKNCDEHLEH00811162",1,3,2024,3,2,41,6,2,1,25,"Mujer",1,41,"Alta"
"TQRMNORXTHLOKQCDEGKDB00805098",1,3,2024,3,2,49,6,1,1,14,"Mujer",0,49,"Alta"
"TQRMNOSSRHKOKMCDEIJAH00868742",1,1,2024,3,2,27,5,1,1,33,"Mujer",0,27,"Media"
"TQRMNOQXYHKMKQCDEOJAH00872021",1,1,2024,3,2,33,4,1,1,93,"Mujer",0,33,"Media"
"TQRMNOPTUHLMLUCDEGJBF00804984",1,1,2024,3,1,40,6,1,1,13,"Varón",0,40,"Alta"
"TQRMNORTSHMMPPCDEIJAH00812583",1,2,2024,3,1,30,2,2,1,33,"Varón",1,30,"Baja"
"TQRMNOPQXHLKLMCDEFIAH00866097",1,1,2024,3,1,49,6,1,1,2,"Varón",0,49,"Alta"
"TQRMNOSWTHMOKNCDEHIBB00810870",1,1,2024,3,2,36,4,2,1,22,"Mujer",1,36,"Media"
"TQRMNOPURHKKKOCDEIOAH00867971",1,1,2024,3,1,59,6,2,1,38,"Varón",1,59,"Alta"
"TQRMNOWYPHKOLQCDEGIBJ00872115",1,1,2024,3,1,61,2,2,1,12,"Varón",1,61,"Baja"
"TQRMNOQTXHKOLSCDEIJAH00872071",1,4,2024,3,1,23,3,2,1,33,"Varón",1,23,"Baja"
"TQRMNOTTXHMMLLCDEIJAH00812279",1,1,2024,3,1,24,3,2,1,33,"Varón",1,24,"Baja"
"TQRMNOQRTHKOLPCDEGPDJ00868872",1,5,2024,3,2,49,6,1,1,19,"Mujer",0,49,"Alta"
"TQRMNOWTPHKOKNCDEGOIH00872439",1,4,2024,3,1,30,4,2,1,18,"Varón",1,30,"Media"
"TQRMNOTQWHMKKRCDEFOCD00809507",1,2,2024,3,1,62,4,1,1,8,"Varón",0,62,"Media"
"TQRMNOQWTHKKKNCDEGGFB00867052",1,1,2024,3,2,38,6,1,1,10,"Mujer",0,38,"Alta"
"TQRMNOVQUHJLKRCDEFPCH00865762",1,2,2024,3,1,41,5,1,1,9,"Varón",0,41,"Media"
"TQRMNOQPTHMOLTCDEHPJB00854412",1,3,2024,3,2,36,4,1,1,29,"Mujer",0,36,"Media"
"TQRMNORWRHKOLNCDEHMHF00868867",1,1,2024,3,2,54,5,2,1,26,"Mujer",1,54,"Media"
"TQRMNORQQHMMLLCDEOJAH00813448",1,1,2024,3,2,54,6,1,1,93,"Mujer",0,54,"Alta"
"TQRMNORQXHLKMMCDEGJBF00804948",1,1,2024,3,1,47,4,1,1,13,"Varón",0,47,"Media"
"TQRMNORQVHKKKOCDEGGFB00870801",1,1,2024,3,2,38,6,1,1,10,"Mujer",0,38,"Alta"
"TQRMNOTXWHJOKUCDEGNFJ00866747",1,1,2024,3,1,40,6,1,1,17,"Varón",0,40,"Alta"
"TQRMNOQWPHKMNLCDEIIAD00871798",1,1,2024,3,1,53,6,1,1,32,"Varón",0,53,"Alta"
"TQRMNOQYUHLMSRCDEIJAH00812609",1,2,2024,3,2,43,4,1,1,33,"Mujer",0,43,"Media"
"TQRMNOSYQHLOLLCDEFKID00803653",1,1,2024,3,2,39,5,1,1,4,"Mujer",0,39,"Media"
"TQSMNOPWWHJMRTCDEIJAH00862054",1,2,2024,3,2,41,6,1,1,33,"Mujer",0,41,"Alta"
"TQRMNOPRUHKMLRCDEGJBF00870748",1,2,2024,3,1,47,5,1,1,13,"Varón",0,47,"Media"
"TQRMNOUQQHKKKMCDEIOAH00870752",1,1,2024,3,1,38,5,1,1,38,"Varón",0,38,"Media"
"TQRMNOQXSHKOLQCDEGNFJ00869432",1,1,2024,3,1,56,4,1,1,17,"Varón",0,56,"Media"
"TQRMNOPPTHJNLQCDEHMHF00866434",1,1,2024,3,2,57,4,2,1,26,"Mujer",1,57,"Media"
"TQRMNOQTSHKOMLCDEFIAH00870592",1,1,2024,3,2,46,5,2,1,2,"Mujer",1,46,"Media"
"TQRMNOSTRHLOLSCDEIIAD00807097",1,2,2024,3,2,43,3,2,1,32,"Mujer",1,43,"Baja"
"TQRMNOVPUHLLKSCDEHLEH00863462",1,1,2024,3,1,53,4,1,1,25,"Varón",0,53,"Media"
"TQRMNOQQPHKOKUCDEGPDJ00868477",1,1,2024,3,2,46,3,1,1,19,"Mujer",0,46,"Baja"
"TQRMNOQXYHMMLNCDEFNFF00809373",1,2,2024,3,2,31,6,2,1,7,"Mujer",1,31,"Alta"
"TQRMNORVWHKMPSCDEIJAH00869672",1,2,2024,3,2,56,4,2,1,33,"Mujer",1,56,"Media"
"TQRMNORPRHKNKRCDEOHCH00868796",1,1,2024,3,1,46,3,1,1,91,"Varón",0,46,"Baja"
"TQRMNORQWHJMKNCDEIHJF00864022",1,1,2024,3,2,45,4,1,1,31,"Mujer",0,45,"Media"
"TQRMNOQVPHJOMLCDEHPJB00863449",1,2,2024,3,2,43,5,1,1,29,"Mujer",0,43,"Media"
"TQRMNOPPQHJOKPCDEFOCD00861967",1,4,2024,3,1,19,4,2,1,8,"Varón",1,19,"Media"
"TQRMNORVQHLLLNCDEGOIH00805444",1,4,2024,3,1,28,3,2,1,18,"Varón",1,28,"Baja"
"TQRMNORTWHJMLUCDEFIAH00862362",1,5,2024,3,1,31,3,2,1,2,"Varón",1,31,"Baja"
"TQRMNOPXPHMOLTCDEFIAH00808607",1,1,2024,3,2,49,5,1,1,2,"Mujer",0,49,"Media"
"TQRMNOPRVHMMKTCDEGKDB00869593",1,1,2024,3,2,57,4,2,1,14,"Mujer",1,57,"Media"
"TQRMNOQWUHLMKPCDEFJAH00803530",1,1,2024,3,2,35,6,1,1,3,"Mujer",0,35,"Alta"
"TQRMNOPSXHLNMQCDEIJAH00807785",1,3,2024,3,1,20,3,2,1,33,"Varón",1,20,"Baja"
"TQRMNOSPWHKLLLCDEIJAH00872250",1,3,2024,3,1,36,6,1,1,33,"Varón",0,36,"Alta"
"TQRMNOSTRHLOLSCDEIIAD00807097",1,4,2024,3,1,19,3,2,1,32,"Varón",1,19,"Baja"
"TQRMNOVTQHJOKNCDEFNFF00866485",1,1,2024,3,2,32,4,2,1,7,"Mujer",1,32,"Media"
"TQRMNOQPVHJMKOCDEIJAH00866685",1,1,2024,3,2,28,5,1,1,33,"Mujer",0,28,"Media"
"TQRMNOQWUHKNKPCDEGGFB00870797",1,1,2024,3,2,34,3,2,1,10,"Mujer",1,34,"Baja"
"TQRMNOSUPHLOLMCDEGIBJ00804746",1,4,2024,3,1,25,5,1,1,12,"Varón",0,25,"Media"
"TQRMNOPQUHKMMOCDEFKID00871697",1,2,2024,3,1,42,4,1,1,4,"Varón",0,42,"Media"
"TQRMNOSWTHKNKPCDEHMHF00870985",1,3,2024,3,2,44,3,2,1,26,"Mujer",1,44,"Baja"
"TQRMNOTUQHKMLLCDEHIBB00871885",1,3,2024,3,1,32,4,1,1,22,"Varón",0,32,"Media"
"TQRMNOPQQHJMKQCDEGGFB00862630",1,4,2024,3,2,21,4,1,1,10,"Mujer",0,21,"Media"
